system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,spacecraft,system_index,ee_image_asset
20240204T105139_20240204T105432_T30SXG,3.972359,20240204,20240204T105139_20240204T105432_T30SXG,2023-2024,2024-02-04,2024-02-04 | 20240204T105139_20240204T105432_T30SXG,30SXG,Sentinel-2B,20240204T105139_20240204T105432_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240204T105139_20240204T105432_T30SXG
20240204T105139_20240204T105432_T30SWG,0.097766,20240204,20240204T105139_20240204T105432_T30SWG,2023-2024,2024-02-04,2024-02-04 | 20240204T105139_20240204T105432_T30SWG,30SWG,Sentinel-2B,20240204T105139_20240204T105432_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240204T105139_20240204T105432_T30SWG
20240204T105139_20240204T105432_T30SXF,2.654278,20240204,20240204T105139_20240204T105432_T30SXF,2023-2024,2024-02-04,2024-02-04 | 20240204T105139_20240204T105432_T30SXF,30SXF,Sentinel-2B,20240204T105139_20240204T105432_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240204T105139_20240204T105432_T30SXF
20240204T105139_20240204T105432_T30SWF,10.719432,20240204,20240204T105139_20240204T105432_T30SWF,2023-2024,2024-02-04,2024-02-04 | 20240204T105139_20240204T105432_T30SWF,30SWF,Sentinel-2B,20240204T105139_20240204T105432_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240204T105139_20240204T105432_T30SWF
20240217T110019_20240217T110830_T30SWG,0.084338,20240217,20240217T110019_20240217T110830_T30SWG,2023-2024,2024-02-17,2024-02-17 | 20240217T110019_20240217T110830_T30SWG,30SWG,Sentinel-2B,20240217T110019_20240217T110830_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240217T110019_20240217T110830_T30SWG
20240217T110019_20240217T110830_T30SWF,3.800692,20240217,20240217T110019_20240217T110830_T30SWF,2023-2024,2024-02-17,2024-02-17 | 20240217T110019_20240217T110830_T30SWF,30SWF,Sentinel-2B,20240217T110019_20240217T110830_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240217T110019_20240217T110830_T30SWF
20240219T105111_20240219T105341_T30SXG,14.357136,20240219,20240219T105111_20240219T105341_T30SXG,2023-2024,2024-02-19,2024-02-19 | 20240219T105111_20240219T105341_T30SXG,30SXG,Sentinel-2A,20240219T105111_20240219T105341_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240219T105111_20240219T105341_T30SXG
20240219T105111_20240219T105341_T30SWG,0.254344,20240219,20240219T105111_20240219T105341_T30SWG,2023-2024,2024-02-19,2024-02-19 | 20240219T105111_20240219T105341_T30SWG,30SWG,Sentinel-2A,20240219T105111_20240219T105341_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240219T105111_20240219T105341_T30SWG
20240219T105111_20240219T105341_T30SXF,1.466355,20240219,20240219T105111_20240219T105341_T30SXF,2023-2024,2024-02-19,2024-02-19 | 20240219T105111_20240219T105341_T30SXF,30SXF,Sentinel-2A,20240219T105111_20240219T105341_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240219T105111_20240219T105341_T30SXF
20240219T105111_20240219T105341_T30SWF,0.105189,20240219,20240219T105111_20240219T105341_T30SWF,2023-2024,2024-02-19,2024-02-19 | 20240219T105111_20240219T105341_T30SWF,30SWF,Sentinel-2A,20240219T105111_20240219T105341_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240219T105111_20240219T105341_T30SWF
20240224T104939_20240224T105529_T30SXG,14.527851,20240224,20240224T104939_20240224T105529_T30SXG,2023-2024,2024-02-24,2024-02-24 | 20240224T104939_20240224T105529_T30SXG,30SXG,Sentinel-2B,20240224T104939_20240224T105529_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240224T104939_20240224T105529_T30SXG
20240224T104939_20240224T105529_T30SXF,5.47616,20240224,20240224T104939_20240224T105529_T30SXF,2023-2024,2024-02-24,2024-02-24 | 20240224T104939_20240224T105529_T30SXF,30SXF,Sentinel-2B,20240224T104939_20240224T105529_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240224T104939_20240224T105529_T30SXF
20240224T104939_20240224T105529_T30SWF,4.341247,20240224,20240224T104939_20240224T105529_T30SWF,2023-2024,2024-02-24,2024-02-24 | 20240224T104939_20240224T105529_T30SWF,30SWF,Sentinel-2B,20240224T104939_20240224T105529_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240224T104939_20240224T105529_T30SWF
20240229T105001_20240229T105231_T30SXG,0.015627,20240229,20240229T105001_20240229T105231_T30SXG,2023-2024,2024-02-29,2024-02-29 | 20240229T105001_20240229T105231_T30SXG,30SXG,Sentinel-2A,20240229T105001_20240229T105231_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240229T105001_20240229T105231_T30SXG
20240229T105001_20240229T105231_T30SWG,0.354737,20240229,20240229T105001_20240229T105231_T30SWG,2023-2024,2024-02-29,2024-02-29 | 20240229T105001_20240229T105231_T30SWG,30SWG,Sentinel-2A,20240229T105001_20240229T105231_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240229T105001_20240229T105231_T30SWG
20240229T105001_20240229T105231_T30SXF,3.917754,20240229,20240229T105001_20240229T105231_T30SXF,2023-2024,2024-02-29,2024-02-29 | 20240229T105001_20240229T105231_T30SXF,30SXF,Sentinel-2A,20240229T105001_20240229T105231_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240229T105001_20240229T105231_T30SXF
20240229T105001_20240229T105231_T30SWF,0.880991,20240229,20240229T105001_20240229T105231_T30SWF,2023-2024,2024-02-29,2024-02-29 | 20240229T105001_20240229T105231_T30SWF,30SWF,Sentinel-2A,20240229T105001_20240229T105231_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240229T105001_20240229T105231_T30SWF
20240303T105941_20240303T110445_T30SWF,0.254046,20240303,20240303T105941_20240303T110445_T30SWF,2023-2024,2024-03-03,2024-03-03 | 20240303T105941_20240303T110445_T30SWF,30SWF,Sentinel-2A,20240303T105941_20240303T110445_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240303T105941_20240303T110445_T30SWF
20240310T104841_20240310T105043_T30SXF,2.009705,20240310,20240310T104841_20240310T105043_T30SXF,2023-2024,2024-03-10,2024-03-10 | 20240310T104841_20240310T105043_T30SXF,30SXF,Sentinel-2A,20240310T104841_20240310T105043_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240310T104841_20240310T105043_T30SXF
20240310T104841_20240310T105043_T30SWF,5.153017,20240310,20240310T104841_20240310T105043_T30SWF,2023-2024,2024-03-10,2024-03-10 | 20240310T104841_20240310T105043_T30SWF,30SWF,Sentinel-2A,20240310T104841_20240310T105043_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240310T104841_20240310T105043_T30SWF
20240315T104709_20240315T105537_T30SXG,6.656832,20240315,20240315T104709_20240315T105537_T30SXG,2023-2024,2024-03-15,2024-03-15 | 20240315T104709_20240315T105537_T30SXG,30SXG,Sentinel-2B,20240315T104709_20240315T105537_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240315T104709_20240315T105537_T30SXG
20240315T104709_20240315T105537_T30SWG,3.789809,20240315,20240315T104709_20240315T105537_T30SWG,2023-2024,2024-03-15,2024-03-15 | 20240315T104709_20240315T105537_T30SWG,30SWG,Sentinel-2B,20240315T104709_20240315T105537_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240315T104709_20240315T105537_T30SWG
20240315T104709_20240315T105537_T30SXF,7.287501,20240315,20240315T104709_20240315T105537_T30SXF,2023-2024,2024-03-15,2024-03-15 | 20240315T104709_20240315T105537_T30SXF,30SXF,Sentinel-2B,20240315T104709_20240315T105537_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240315T104709_20240315T105537_T30SXF
20240315T104709_20240315T105537_T30SWF,12.738043,20240315,20240315T104709_20240315T105537_T30SWF,2023-2024,2024-03-15,2024-03-15 | 20240315T104709_20240315T105537_T30SWF,30SWF,Sentinel-2B,20240315T104709_20240315T105537_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240315T104709_20240315T105537_T30SWF
20240409T104621_20240409T105849_T30SXG,2.659958,20240409,20240409T104621_20240409T105849_T30SXG,2023-2024,2024-04-09,2024-04-09 | 20240409T104621_20240409T105849_T30SXG,30SXG,Sentinel-2A,20240409T104621_20240409T105849_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240409T104621_20240409T105849_T30SXG
20240409T104621_20240409T105849_T30SWG,2.231017,20240409,20240409T104621_20240409T105849_T30SWG,2023-2024,2024-04-09,2024-04-09 | 20240409T104621_20240409T105849_T30SWG,30SWG,Sentinel-2A,20240409T104621_20240409T105849_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240409T104621_20240409T105849_T30SWG
20240409T104621_20240409T105849_T30SWF,16.217628,20240409,20240409T104621_20240409T105849_T30SWF,2023-2024,2024-04-09,2024-04-09 | 20240409T104621_20240409T105849_T30SWF,30SWF,Sentinel-2A,20240409T104621_20240409T105849_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240409T104621_20240409T105849_T30SWF
20240412T105621_20240412T110532_T30SWG,0.00364,20240412,20240412T105621_20240412T110532_T30SWG,2023-2024,2024-04-12,2024-04-12 | 20240412T105621_20240412T110532_T30SWG,30SWG,Sentinel-2A,20240412T105621_20240412T110532_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240412T105621_20240412T110532_T30SWG
20240412T105621_20240412T110532_T30SWF,2.378823,20240412,20240412T105621_20240412T110532_T30SWF,2023-2024,2024-04-12,2024-04-12 | 20240412T105621_20240412T110532_T30SWF,30SWF,Sentinel-2A,20240412T105621_20240412T110532_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240412T105621_20240412T110532_T30SWF
20240414T104619_20240414T105854_T30SXG,0.905538,20240414,20240414T104619_20240414T105854_T30SXG,2023-2024,2024-04-14,2024-04-14 | 20240414T104619_20240414T105854_T30SXG,30SXG,Sentinel-2B,20240414T104619_20240414T105854_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240414T104619_20240414T105854_T30SXG
20240414T104619_20240414T105854_T30SWG,0.097211,20240414,20240414T104619_20240414T105854_T30SWG,2023-2024,2024-04-14,2024-04-14 | 20240414T104619_20240414T105854_T30SWG,30SWG,Sentinel-2B,20240414T104619_20240414T105854_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240414T104619_20240414T105854_T30SWG
20240414T104619_20240414T105854_T30SXF,6.926782,20240414,20240414T104619_20240414T105854_T30SXF,2023-2024,2024-04-14,2024-04-14 | 20240414T104619_20240414T105854_T30SXF,30SXF,Sentinel-2B,20240414T104619_20240414T105854_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240414T104619_20240414T105854_T30SXF
20240414T104619_20240414T105854_T30SWF,0.766739,20240414,20240414T104619_20240414T105854_T30SWF,2023-2024,2024-04-14,2024-04-14 | 20240414T104619_20240414T105854_T30SWF,30SWF,Sentinel-2B,20240414T104619_20240414T105854_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240414T104619_20240414T105854_T30SWF
20240417T105619_20240417T105830_T30SWG,3.439928,20240417,20240417T105619_20240417T105830_T30SWG,2023-2024,2024-04-17,2024-04-17 | 20240417T105619_20240417T105830_T30SWG,30SWG,Sentinel-2B,20240417T105619_20240417T105830_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240417T105619_20240417T105830_T30SWG
20240419T104621_20240419T105857_T30SXF,17.135607,20240419,20240419T104621_20240419T105857_T30SXF,2023-2024,2024-04-19,2024-04-19 | 20240419T104621_20240419T105857_T30SXF,30SXF,Sentinel-2A,20240419T104621_20240419T105857_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240419T104621_20240419T105857_T30SXF
20240422T105621_20240422T110339_T30SWF,7.705631,20240422,20240422T105621_20240422T110339_T30SWF,2023-2024,2024-04-22,2024-04-22 | 20240422T105621_20240422T110339_T30SWF,30SWF,Sentinel-2A,20240422T105621_20240422T110339_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240422T105621_20240422T110339_T30SWF
20240424T104619_20240424T105848_T30SXG,4.031692,20240424,20240424T104619_20240424T105848_T30SXG,2023-2024,2024-04-24,2024-04-24 | 20240424T104619_20240424T105848_T30SXG,30SXG,Sentinel-2B,20240424T104619_20240424T105848_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240424T104619_20240424T105848_T30SXG
20240424T104619_20240424T105848_T30SWG,0.375049,20240424,20240424T104619_20240424T105848_T30SWG,2023-2024,2024-04-24,2024-04-24 | 20240424T104619_20240424T105848_T30SWG,30SWG,Sentinel-2B,20240424T104619_20240424T105848_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240424T104619_20240424T105848_T30SWG
20240424T104619_20240424T105848_T30SXF,0.677115,20240424,20240424T104619_20240424T105848_T30SXF,2023-2024,2024-04-24,2024-04-24 | 20240424T104619_20240424T105848_T30SXF,30SXF,Sentinel-2B,20240424T104619_20240424T105848_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240424T104619_20240424T105848_T30SXF
20240424T104619_20240424T105848_T30SWF,1.418699,20240424,20240424T104619_20240424T105848_T30SWF,2023-2024,2024-04-24,2024-04-24 | 20240424T104619_20240424T105848_T30SWF,30SWF,Sentinel-2B,20240424T104619_20240424T105848_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240424T104619_20240424T105848_T30SWF
20240502T105621_20240502T105922_T30SWG,1.33805,20240502,20240502T105621_20240502T105922_T30SWG,2023-2024,2024-05-02,2024-05-02 | 20240502T105621_20240502T105922_T30SWG,30SWG,Sentinel-2A,20240502T105621_20240502T105922_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240502T105621_20240502T105922_T30SWG
20240504T104619_20240504T105854_T30SXG,2.536584,20240504,20240504T104619_20240504T105854_T30SXG,2023-2024,2024-05-04,2024-05-04 | 20240504T104619_20240504T105854_T30SXG,30SXG,Sentinel-2B,20240504T104619_20240504T105854_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240504T104619_20240504T105854_T30SXG
20240504T104619_20240504T105854_T30SWG,0.441663,20240504,20240504T104619_20240504T105854_T30SWG,2023-2024,2024-05-04,2024-05-04 | 20240504T104619_20240504T105854_T30SWG,30SWG,Sentinel-2B,20240504T104619_20240504T105854_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240504T104619_20240504T105854_T30SWG
20240504T104619_20240504T105854_T30SXF,0.012601,20240504,20240504T104619_20240504T105854_T30SXF,2023-2024,2024-05-04,2024-05-04 | 20240504T104619_20240504T105854_T30SXF,30SXF,Sentinel-2B,20240504T104619_20240504T105854_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240504T104619_20240504T105854_T30SXF
20240504T104619_20240504T105854_T30SWF,0.108545,20240504,20240504T104619_20240504T105854_T30SWF,2023-2024,2024-05-04,2024-05-04 | 20240504T104619_20240504T105854_T30SWF,30SWF,Sentinel-2B,20240504T104619_20240504T105854_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240504T104619_20240504T105854_T30SWF
20240507T105619_20240507T105826_T30SWF,8.716812,20240507,20240507T105619_20240507T105826_T30SWF,2023-2024,2024-05-07,2024-05-07 | 20240507T105619_20240507T105826_T30SWF,30SWF,Sentinel-2B,20240507T105619_20240507T105826_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240507T105619_20240507T105826_T30SWF
20240514T104619_20240514T105425_T30SXG,3.91786,20240514,20240514T104619_20240514T105425_T30SXG,2023-2024,2024-05-14,2024-05-14 | 20240514T104619_20240514T105425_T30SXG,30SXG,Sentinel-2B,20240514T104619_20240514T105425_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20240514T104619_20240514T105425_T30SXG
20240514T104619_20240514T105425_T30SWG,6.729341,20240514,20240514T104619_20240514T105425_T30SWG,2023-2024,2024-05-14,2024-05-14 | 20240514T104619_20240514T105425_T30SWG,30SWG,Sentinel-2B,20240514T104619_20240514T105425_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240514T104619_20240514T105425_T30SWG
20240514T104619_20240514T105425_T30SXF,0.015295,20240514,20240514T104619_20240514T105425_T30SXF,2023-2024,2024-05-14,2024-05-14 | 20240514T104619_20240514T105425_T30SXF,30SXF,Sentinel-2B,20240514T104619_20240514T105425_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20240514T104619_20240514T105425_T30SXF
20240514T104619_20240514T105425_T30SWF,0.51278,20240514,20240514T104619_20240514T105425_T30SWF,2023-2024,2024-05-14,2024-05-14 | 20240514T104619_20240514T105425_T30SWF,30SWF,Sentinel-2B,20240514T104619_20240514T105425_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240514T104619_20240514T105425_T30SWF
20240517T105619_20240517T105823_T30SWG,5.646338,20240517,20240517T105619_20240517T105823_T30SWG,2023-2024,2024-05-17,2024-05-17 | 20240517T105619_20240517T105823_T30SWG,30SWG,Sentinel-2B,20240517T105619_20240517T105823_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20240517T105619_20240517T105823_T30SWG
20240517T105619_20240517T105823_T30SWF,0.381132,20240517,20240517T105619_20240517T105823_T30SWF,2023-2024,2024-05-17,2024-05-17 | 20240517T105619_20240517T105823_T30SWF,30SWF,Sentinel-2B,20240517T105619_20240517T105823_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20240517T105619_20240517T105823_T30SWF
